,onset,offset,label,onset_sample,offset_sample,length,corrcoeff
16138,1293.884233,1293.9361,1,38816526,38818083,1557,0.7886680984481464
16139,1293.942067,1293.957767,1,38818262,38818733,471,0.7249159735300671
16140,1293.965133,1293.974033,1,38818953,38819220,267,0.5804202201892871
16141,1294.011467,1294.017133,1,38820344,38820513,169,-0.2530394766296438
16142,1294.298667,1294.314867,1,38828960,38829446,486,0.7563705743238938
16143,1294.3203,1294.436833,1,38829609,38833104,3495,0.7481029129275222
16144,1294.440067,1294.4452,1,38833202,38833356,154,-0.2850263377736719
16145,1294.469033,1294.4799,1,38834070,38834397,327,0.7562042714123327
16146,1294.484,1294.510833,1,38834520,38835324,804,0.7965273375698043
16147,1294.5183,1294.5271,1,38835549,38835813,264,0.55204904435219
16148,1294.5319,1294.535633,1,38835957,38836068,111,0.5665515535269094
16149,1294.538433,1294.551767,1,38836152,38836553,401,0.4986001030306987
16150,1294.589,1294.6035,1,38837670,38838105,435,-0.08529951716401267
16151,1294.6277,1294.6926,1,38838831,38840778,1947,0.7980665994577616
16152,1294.6958,1294.804833,1,38840874,38844144,3270,0.7137788392202075
16153,1294.833833,1294.925033,1,38845014,38847750,2736,0.725716914449839
16154,1294.933467,1294.948,1,38848004,38848440,436,0.33053778344587437
16155,1294.949467,1295.032267,1,38848484,38850968,2484,0.7840741636768358
16156,1295.037233,1295.059433,1,38851116,38851782,666,0.8276474624803237
16157,1295.0626,1295.068467,1,38851878,38852054,176,0.5503721003443702
16158,1295.069633,1295.148967,1,38852088,38854469,2381,0.7863854977050594
16159,1295.150067,1295.174767,1,38854502,38855243,741,0.7459023490801292
16160,1295.1759,1295.261167,1,38855277,38857835,2558,0.7418353669017526
16161,1295.2635,1295.267233,1,38857905,38858016,111,0.5539275706896553
16162,1295.2769,1295.3699,1,38858307,38861097,2790,0.8028298467764746
16163,1295.3861,1295.415567,1,38861583,38862467,884,-0.07367639718241949
16164,1295.424833,1295.4322,1,38862744,38862966,222,0.10148353378277064
16165,1295.554033,1295.573433,1,38866620,38867202,582,0.758569340491381
16166,1295.580833,1295.625267,1,38867424,38868758,1334,0.794590306019654
16167,1295.6271,1295.6332,1,38868813,38868996,183,0.5592333685708162
16168,1295.651133,1295.7557,1,38869533,38872671,3138,0.772462280099176
16169,1295.774133,1295.777467,1,38873223,38873324,101,-0.16409131764219873
16170,1295.780467,1295.785467,1,38873414,38873564,150,
16171,1295.787833,1295.7977,1,38873634,38873931,297,0.09611364073308944
16172,1296.221,1296.2276,1,38886630,38886828,198,0.6594693979320503
16173,1296.2431,1296.2533,1,38887293,38887599,306,0.5728716389727322
16174,1296.255,1296.317867,1,38887650,38889536,1886,0.6460790002109197
16175,1296.341,1296.369567,1,38890230,38891087,857,0.6097348937667075
16176,1296.394367,1296.407867,1,38891831,38892236,405,0.5389138989128099
16177,1296.410667,1296.429967,1,38892320,38892899,579,0.6074612093040367
16178,1296.441133,1296.447967,1,38893233,38893439,206,-0.050964278751883585
16179,1296.574833,1296.59,1,38897244,38897700,456,0.4707768484845627
16180,1296.591333,1296.688567,1,38897739,38900657,2918,0.8361507948849599
16181,1296.9666,1297.0031,1,38908998,38910093,1095,0.791963654703428
16182,1297.2761,1297.336933,1,38918283,38920107,1824,0.7915299404028476
16183,1297.343333,1297.386767,1,38920299,38921603,1304,0.7584627529755008
16184,1297.405333,1297.432967,1,38922159,38922989,830,0.7813270402496238
16185,1297.434433,1297.463067,1,38923032,38923892,860,0.801591632513367
16186,1297.4644,1297.478267,1,38923932,38924348,416,0.6508566521392288
16187,1297.501467,1297.576433,1,38925044,38927292,2248,0.79321001838386
16188,1298.017233,1298.0289,1,38940516,38940867,351,0.674247053198303
16189,1298.036,1298.0684,1,38941080,38942052,972,0.4852394660228944
16190,1298.0822,1298.0995,1,38942466,38942985,519,0.5016025147982213
16191,1298.1259,1298.129367,1,38943777,38943881,104,0.6364440271931747
16192,1298.147533,1298.1618,1,38944425,38944854,429,0.8538405453454709
16193,1298.278567,1298.286633,1,38948357,38948598,241,0.6232392689554472
16194,1298.338433,1298.344167,1,38950152,38950325,173,0.7084355038425751
16195,1298.345367,1298.355,1,38950361,38950650,289,0.5404643329835567
16196,1298.657467,1298.6744,1,38959724,38960232,508,0.7118676322081023
16197,1298.680733,1298.696233,1,38960421,38960886,465,0.905956831233175
16198,1298.699567,1298.817,1,38960987,38964510,3523,0.8240065204972556
16199,1298.833633,1298.8515,1,38965008,38965545,537,0.8104388409025312
16200,1298.854233,1298.901767,1,38965626,38967053,1427,0.7789617956837519
16201,1298.903133,1298.907567,1,38967093,38967227,134,0.824037690559069
16202,1298.919567,1299.0014,1,38967587,38970042,2455,0.793012360182028
16203,1299.0048,1299.035667,1,38970144,38971070,926,0.8357800093656657
16204,1299.258,1299.2882,1,38977740,38978646,906,0.6632255793225774
16205,1299.293367,1299.384967,1,38978801,38981549,2748,0.8206678380578765
16206,1299.617567,1299.7462,1,38988527,38992386,3859,0.7850343027652343
16207,1300.631233,1300.6347,1,39018936,39019041,105,0.8208883759148382
16208,1300.638967,1300.6529,1,39019169,39019587,418,0.678688813544635
16209,1300.761533,1300.7806,1,39022845,39023418,573,0.5805767869347228
16210,1300.782067,1300.812867,1,39023462,39024386,924,0.6606887390921172
16211,1300.8252,1300.853033,1,39024756,39025590,834,0.68606421483229
16212,1300.943433,1301.033467,1,39028302,39031004,2702,0.7171324285565753
16213,1301.4769,1301.636933,1,39044307,39049107,4800,0.7806891616023535
16214,1301.653767,1301.678,1,39049613,39050340,727,0.7424952612344885
16215,1301.6791,1301.725367,1,39050373,39051761,1388,0.6988366553632132
16216,1301.749233,1301.808867,1,39052476,39054266,1790,0.6819859737354709
16217,1301.8158,1301.845733,1,39054474,39055371,897,0.6733407401897235
16218,1301.967067,1301.986567,1,39059012,39059597,585,0.5367816124760841
16219,1301.995933,1302.094633,1,39059877,39062838,2961,0.7475020383702711
16220,1302.639267,1302.770367,1,39079178,39083111,3933,0.8032073790624243
16221,1303.308833,1303.323867,1,39099264,39099716,452,0.5527343926531306
16222,1303.3398,1303.348167,1,39100194,39100445,251,0.620729350048174
16223,1303.3788,1303.389667,1,39101364,39101690,326,0.6909417464445861
16224,1303.4342,1303.4711,1,39103026,39104133,1107,0.6874863556628833
16225,1303.4991,1303.5045,1,39104973,39105135,162,0.7118264050452825
16226,1303.506533,1303.528067,1,39105195,39105842,647,0.6288253736425875
16227,1303.542467,1303.550733,1,39106274,39106521,247,0.6715764587063502
16228,1303.557367,1303.5758,1,39106721,39107274,553,0.6488823684303328
16229,1303.694067,1303.840467,1,39110822,39115214,4392,0.7698541768370968
16230,1303.846633,1303.9246,1,39115398,39117738,2340,0.7595882073042246
16231,1304.2241,1304.228433,1,39126723,39126852,129,0.3593673147970738
16232,1304.234967,1304.535033,1,39127049,39136050,9001,0.7721433219774108
16233,1304.801467,1304.9831,1,39144044,39149493,5449,0.8180596167220742
16234,1305.01,1305.0384,1,39150300,39151152,852,0.7201452095935408
16235,1305.2338,1305.240333,1,39157014,39157209,195,0.6105659546270732
16236,1305.246167,1305.5042,1,39157385,39165126,7741,0.7708893695548946
16237,1305.5139,1305.517767,1,39165417,39165533,116,-0.07829025077582637
16238,1305.842167,1305.849067,1,39175265,39175472,207,-0.02138506466080858
16239,1305.8529,1305.867833,1,39175587,39176034,447,0.8915671076369837
16240,1305.871567,1305.961367,1,39176147,39178841,2694,0.7950894378245696
16241,1306.237133,1306.328267,1,39187113,39189848,2735,0.7033752714565092
16242,1306.346733,1306.442467,1,39190401,39193274,2873,0.6959695203000492
16243,1306.443567,1306.4681,1,39193307,39194043,736,0.526095923072597
16244,1306.469767,1306.576133,1,39194093,39197283,3190,0.8047490075436241
16245,1306.638033,1306.641867,1,39199140,39199256,116,0.29496311627533434
16246,1306.6429,1306.656367,1,39199287,39199691,404,0.6561830717814552
16247,1306.671433,1306.713267,1,39200142,39201398,1256,0.6995564485510597
16248,1307.013,1307.067567,1,39210390,39212027,1637,0.7983174997346847
16249,1307.068567,1307.1275,1,39212057,39213825,1768,0.8184105818361114
16250,1307.395733,1307.4024,1,39221871,39222072,201,0.2386869350633203
16251,1307.4036,1307.526833,1,39222108,39225804,3696,0.8386722139265964
16252,1308.2223,1308.255333,1,39246669,39247659,990,0.600673585602135
16253,1308.325367,1308.333533,1,39249761,39250005,244,0.590872533406012
16254,1308.521233,1308.537333,1,39255636,39256119,483,0.6550249565580711
16255,1308.580333,1308.589067,1,39257409,39257672,263,0.41125106602992617
16256,1314.108033,1314.115167,1,39423240,39423455,215,-0.016395263843719487
16257,1314.123933,1314.143667,1,39423717,39424310,593,0.3342153915277203
16258,1314.1534,1314.177633,1,39424602,39425328,726,0.3247051976438059
16259,1314.182667,1314.209367,1,39425480,39426281,801,0.16394952678672023
16260,1314.2109,1314.2263,1,39426327,39426789,462,
16261,1314.3742,1314.382033,1,39431226,39431460,234,0.45165166411513546
16262,1314.386,1314.3902,1,39431580,39431706,126,-0.11245438644881385
16263,1317.461267,1317.4652,1,39523838,39523956,118,
16264,1317.473467,1317.4911,1,39524204,39524733,529,0.2848018918173098
16265,1317.492367,1317.495967,1,39524771,39524879,108,-0.24202053546927318
16266,1317.5178,1317.529233,1,39525534,39525876,342,0.17961398546308155
16267,1317.537367,1317.5439,1,39526121,39526317,196,0.38304583128126135
16268,1317.6373,1317.652733,1,39529119,39529581,462,0.3866632339898378
16269,1317.656567,1317.688633,1,39529697,39530658,961,0.11220915381483564
16270,1317.693267,1317.697533,1,39530798,39530925,127,-0.04687481892635883
16271,1317.704033,1317.764567,1,39531120,39532937,1817,0.5477971856236521
16272,1317.774933,1317.799333,1,39533247,39533979,732,0.02799152207723013
16273,1317.8018,1317.838867,1,39534054,39535166,1112,0.31722626784375413
16274,1317.842633,1317.849567,1,39535278,39535487,209,0.4770481626906701
16275,1317.854333,1317.869867,1,39535629,39536096,467,0.4583048119016521
16276,1317.8972,1317.9042,1,39536916,39537126,210,-0.12664422018104332
16277,1317.9106,1317.914733,1,39537318,39537441,123,
16278,1317.919733,1317.941533,1,39537591,39538245,654,0.053711071635784306
16279,1317.951633,1317.9627,1,39538548,39538881,333,-0.020394728134744168
16280,1317.9757,1317.9872,1,39539271,39539616,345,-0.0785064113539201
16281,1317.9882,1317.9984,1,39539646,39539952,306,0.11715500076145967
16282,1318.021233,1318.036767,1,39540636,39541103,467,0.11690578042330388
16283,1318.045167,1318.0482,1,39541355,39541446,91,
16284,1318.0708,1318.0811,1,39542124,39542433,309,0.15366179590832513
16285,1318.089133,1318.094333,1,39542673,39542829,156,0.08438885898195085
16286,1318.0961,1318.102733,1,39542883,39543081,198,-0.15252559486399123
16287,1318.1038,1318.1273,1,39543114,39543819,705,0.03410112418889242
16288,1318.129867,1318.133633,1,39543896,39544008,112,0.5286682095596158
16289,1318.134833,1318.144733,1,39544044,39544341,297,0.42960014132290825
16290,1318.145733,1318.152633,1,39544371,39544578,207,0.39976836908926605
16291,1318.156567,1318.160433,1,39544697,39544812,115,0.5249714360295442
16292,1318.205033,1318.2188,1,39546150,39546564,414,0.1892072329902276
16293,1318.225633,1318.245133,1,39546768,39547353,585,0.0019851100239704567
16294,1318.257633,1318.273167,1,39547728,39548195,467,0.13294742233310938
16295,1318.281033,1318.2891,1,39548430,39548673,243,0.22531506131578044
16296,1318.3462,1318.350933,1,39550386,39550527,141,0.2857032395271539
16297,1318.3678,1318.3949,1,39551034,39551847,813,0.033471979114683595
16298,1318.439,1318.4421,1,39553170,39553263,93,0.24193538102135734
16299,1318.4893,1318.492433,1,39554679,39554772,93,
16300,1318.512633,1318.516167,1,39555378,39555485,107,0.11898768730902602
16301,1318.576067,1318.5913,1,39557282,39557739,457,0.153761355485233
16302,1318.595067,1318.613233,1,39557852,39558396,544,0.14813120743259098
16303,1318.695467,1318.706933,1,39560864,39561207,343,0.012203782248121905
16304,1318.7106,1318.734833,1,39561318,39562044,726,0.04241248361359062
16305,1318.810533,1318.819233,1,39564315,39564576,261,0.09633250812649445
16306,1318.828067,1318.8565,1,39564842,39565695,853,0.09080514607224692
16307,1318.8931,1318.897833,1,39566793,39566934,141,0.07297044088577431
16308,1319.0293,1319.0405,1,39570879,39571215,336,-0.10234976042641326
16309,1319.045233,1319.0529,1,39571356,39571587,231,-0.10065990537404895
16310,1319.065333,1319.0849,1,39571959,39572547,588,0.11533538479030177
16311,1319.091933,1319.099267,1,39572757,39572978,221,0.00303947356888743
16312,1319.1265,1319.134133,1,39573795,39574023,228,
16313,1319.207967,1319.2275,1,39576239,39576825,586,-0.02391766048172098
16314,1319.393567,1319.417233,1,39581807,39582516,709,0.12422493234725003
16315,1319.5095,1319.5318,1,39585285,39585954,669,0.025807931715332393
16316,1319.542933,1319.545933,1,39586287,39586377,90,
16317,1319.5794,1319.587067,1,39587382,39587612,230,0.03348326486799998
16318,1319.597367,1319.6021,1,39587921,39588063,142,0.6891352901244019
16319,1319.6037,1319.626033,1,39588111,39588780,669,0.1515102006453331
16320,1319.628533,1319.633133,1,39588855,39588993,138,0.27271379653047106
16321,1319.6342,1319.6404,1,39589026,39589212,186,0.6177336148124916
16322,1319.718033,1319.742967,1,39591540,39592289,749,0.11598199911726162
16323,1319.851167,1319.8745,1,39595535,39596235,700,0.12302723775786628
16324,1319.890367,1319.894067,1,39596711,39596822,111,
16325,1319.999933,1320.0117,1,39599997,39600351,354,0.04855938102441045
16326,1320.0181,1320.026067,1,39600543,39600782,239,0.3895196744710013
16327,1320.027567,1320.035567,1,39600827,39601067,240,-0.009974842932159765
16328,1320.054667,1320.066267,1,39601640,39601988,348,0.8239176803930477
16329,1320.083233,1320.101,1,39602496,39603030,534,0.37986738929626557
16330,1320.114967,1320.1236,1,39603449,39603708,259,-0.04334154691778163
16331,1320.1716,1320.181733,1,39605148,39605451,303,0.0058793976802560995
16332,1320.193467,1320.2271,1,39605804,39606813,1009,-0.032021262828815865
16333,1320.235067,1320.239833,1,39607052,39607194,142,
16334,1320.312567,1320.317833,1,39609377,39609534,157,0.44724629019978673
16335,1320.352833,1320.357367,1,39610584,39610721,137,
16336,1320.3896,1320.3944,1,39611688,39611832,144,
16337,1320.4306,1320.459467,1,39612918,39613784,866,0.06646910313368083
16338,1320.460867,1320.464467,1,39613826,39613934,108,0.3887840738843234
16339,1320.4888,1320.493033,1,39614664,39614790,126,0.15617807791356297
16340,1320.494533,1320.506633,1,39614835,39615198,363,0.109565898289598
16341,1320.508967,1320.519033,1,39615269,39615570,301,0.7966965038875636
16342,1320.541433,1320.5449,1,39616242,39616347,105,0.04902087850136484
16343,1320.546133,1320.549733,1,39616383,39616491,108,
16344,1320.560367,1320.5939,1,39616811,39617817,1006,0.04389184375383717
16345,1320.598033,1320.607433,1,39617940,39618222,282,0.04403420514892358
16346,1320.611833,1320.6153,1,39618354,39618459,105,
16347,1320.632533,1320.638,1,39618975,39619140,165,-0.14422988458228153
16348,1320.6396,1320.644133,1,39619188,39619323,135,0.051459180977235196
16349,1320.6597,1320.6676,1,39619791,39620028,237,0.06657236570356147
16350,1320.670833,1320.673933,1,39620124,39620217,93,
16351,1320.691233,1320.695667,1,39620736,39620870,134,0.4426037542235763
16352,1320.7039,1320.707767,1,39621117,39621233,116,0.17269956099083916
16353,1320.708867,1320.719533,1,39621266,39621585,319,0.2435355880723983
16354,1320.7302,1320.769133,1,39621906,39623073,1167,-0.030152158231481097
16355,1320.773467,1320.781567,1,39623204,39623447,243,
16356,1320.795367,1320.8064,1,39623861,39624192,331,-0.08567210476085851
16357,1320.821067,1320.824467,1,39624632,39624734,102,0.2670427250340111
16358,1320.8618,1320.869733,1,39625854,39626091,237,-0.13052236678704865
16359,1320.8757,1320.89,1,39626271,39626700,429,-0.11807145557760579
16360,1320.8965,1320.902033,1,39626895,39627060,165,0.6509637129028286
16361,1320.903867,1320.909467,1,39627116,39627284,168,-0.36136902738609766
16362,1320.918567,1320.9216,1,39627557,39627648,91,
16363,1320.922733,1320.927033,1,39627681,39627810,129,
16364,1320.928033,1320.9328,1,39627840,39627984,144,0.4619259136729696
16365,1320.9446,1320.959667,1,39628338,39628790,452,-0.09451882337509585
16366,1320.968367,1320.982233,1,39629051,39629466,415,0.014218674744638558
16367,1320.987833,1321.009267,1,39629634,39630278,644,0.014039519579758354
16368,1321.0248,1321.032767,1,39630744,39630983,239,0.14123869667738115
16369,1321.047633,1321.057267,1,39631428,39631718,290,0.30152739764856085
16370,1321.069533,1321.072767,1,39632085,39632183,98,
16371,1321.086367,1321.0954,1,39632591,39632862,271,-0.16820074418916034
16372,1321.108167,1321.1195,1,39633245,39633585,340,-0.000631607295672804
16373,1321.129167,1321.140267,1,39633875,39634208,333,0.15841344976865618
16374,1321.145533,1321.150267,1,39634365,39634508,143,0.2506583372909867
16375,1321.166867,1321.170967,1,39635006,39635129,123,0.2669330850526096
16376,1321.248733,1321.2732,1,39637461,39638196,735,0.07200041006367686
16377,1321.2877,1321.300133,1,39638631,39639003,372,0.2874289542936105
16378,1321.302833,1321.306633,1,39639084,39639198,114,0.035735455275569594
16379,1321.3103,1321.3134,1,39639309,39639402,93,
16380,1321.379767,1321.393333,1,39641393,39641799,406,0.1537442133497766
16381,1321.396267,1321.41,1,39641888,39642300,412,-0.0966206230215128
16382,1321.490567,1321.500433,1,39644717,39645012,295,0.4820993342719201
16383,1321.502567,1321.5061,1,39645077,39645183,106,
16384,1321.5107,1321.533433,1,39645321,39646002,681,0.016703669845053427
16385,1321.5435,1321.5631,1,39646305,39646893,588,0.11086097968306681
16386,1321.568267,1321.5727,1,39647048,39647181,133,
16387,1321.665733,1321.672267,1,39649971,39650168,197,-0.05544963676908075
16388,1321.6757,1321.678867,1,39650271,39650366,95,
16389,1321.683867,1321.7065,1,39650516,39651195,679,0.08025061697542012
16390,1321.743567,1321.753233,1,39652307,39652596,289,-0.030782282155737258
16391,1321.778833,1321.783533,1,39653364,39653505,141,-0.029505893379205752
16392,1321.8114,1321.816567,1,39654342,39654497,155,0.47556878419633664
16393,1321.923267,1321.926533,1,39657698,39657795,97,-0.13529492723456082
16394,1321.930133,1321.944567,1,39657903,39658337,434,0.06256872290494013
16395,1321.9555,1321.968733,1,39658665,39659061,396,0.11222754755519807
16396,1321.970733,1321.975567,1,39659121,39659267,146,0.5870591132874698
16397,1322.1223,1322.1264,1,39663669,39663792,123,0.35529768479919516
16398,1322.188467,1322.193567,1,39665654,39665807,153,-0.15454385045969338
16399,1322.221433,1322.227,1,39666642,39666810,168,0.49963405201217065
16400,1322.272933,1322.276067,1,39668187,39668282,95,
16401,1322.373667,1322.383833,1,39671210,39671514,304,
16402,1322.461167,1322.4666,1,39673835,39673998,163,0.6820578316145376
16403,1322.4713,1322.4759,1,39674139,39674277,138,0.23452513009119122
16404,1322.4867,1322.493967,1,39674601,39674819,218,0.013533616404004481
16405,1322.510533,1322.514967,1,39675315,39675449,134,
16406,1322.522233,1322.528733,1,39675666,39675861,195,-0.0961141268696285
16407,1322.561467,1322.566133,1,39676844,39676983,139,-0.19507541520994262
16408,1322.568233,1322.5735,1,39677046,39677205,159,
16409,1322.589333,1322.5927,1,39677679,39677781,102,
16410,1322.606667,1322.616433,1,39678200,39678492,292,-0.15414719515405256
16411,1322.623333,1322.631767,1,39678699,39678953,254,0.09812294330130869
16412,1322.708467,1322.7154,1,39681254,39681462,208,-0.1916608755648493
16413,1322.7199,1322.7337,1,39681597,39682011,414,0.2900097738063789
16414,1322.7359,1322.7646,1,39682077,39682938,861,0.10733442251208745
16415,1322.769867,1322.775167,1,39683096,39683255,159,
16416,1322.788233,1322.811667,1,39683646,39684350,704,0.06349471029070489
16417,1322.820267,1322.826467,1,39684608,39684794,186,0.22460109514300797
16418,1322.8393,1322.8429,1,39685179,39685287,108,0.3225963604154962
16419,1322.855367,1322.8642,1,39685661,39685926,265,0.37021338071638643
16420,1322.867433,1322.874367,1,39686022,39686231,209,
16421,1322.8853,1322.895133,1,39686559,39686853,294,0.6303536451171707
16422,1322.9037,1322.919167,1,39687111,39687575,464,0.058998062729738364
16423,1322.930267,1322.934167,1,39687908,39688025,117,-0.3277692065237309
16424,1322.9355,1322.9391,1,39688065,39688173,108,
16425,1322.952933,1322.9579,1,39688587,39688737,150,0.6894324130585118
16426,1322.959,1322.9658,1,39688770,39688974,204,0.6305793822959744
16427,1322.9704,1322.979567,1,39689112,39689387,275,0.47610541169827636
16428,1322.9859,1322.999,1,39689577,39689970,393,-0.04686830778034177
16429,1323.003567,1323.013567,1,39690107,39690407,300,-0.20885292702279576
16430,1323.016,1323.029167,1,39690480,39690875,395,-0.04358779054383541
16431,1323.0679,1323.073933,1,39692037,39692217,180,
16432,1323.181767,1323.1851,1,39695453,39695553,100,
16433,1323.215367,1323.218667,1,39696461,39696560,99,0.6394714661555165
16434,1323.221333,1323.2279,1,39696639,39696837,198,-0.22046452883471512
16435,1323.233533,1323.259167,1,39697005,39697775,770,0.013251197111405872
16436,1323.262733,1323.283333,1,39697881,39698499,618,0.05721203687208549
16437,1323.2885,1323.295967,1,39698655,39698879,224,0.07356075724230174
16438,1323.307633,1323.318033,1,39699228,39699540,312,0.03360838992100424
16439,1323.337767,1323.3533,1,39700133,39700599,466,0.053865763527949084
16440,1323.3603,1323.3685,1,39700809,39701055,246,0.3621882294818154
16441,1323.3735,1323.377067,1,39701205,39701312,107,
16442,1323.3781,1323.392633,1,39701343,39701778,435,0.06250686663769421
16443,1323.396733,1323.4078,1,39701901,39702234,333,0.24279530487223785
16444,1323.413367,1323.427133,1,39702401,39702813,412,0.4168723118419318
16445,1323.455133,1323.469,1,39703653,39704070,417,0.42494684108720115
16446,1323.471567,1323.500333,1,39704147,39705009,862,-0.08453801752815963
16447,1328.544767,1328.6161,1,39856343,39858483,2140,0.5282002797883986
16448,1328.617633,1328.6335,1,39858528,39859005,477,-0.08462006696158081
16449,1328.6348,1328.6682,1,39859044,39860046,1002,-0.06268019941630183
16450,1328.6718,1328.711233,1,39860154,39861336,1182,0.4968838583049454
16451,1328.713967,1328.7233,1,39861419,39861699,280,-0.1064910570979955
16452,1328.725833,1328.7703,1,39861774,39863109,1335,0.0391975658199883
16453,1328.980167,1328.9855,1,39869405,39869565,160,0.36226476399771673
16454,1328.986967,1328.9923,1,39869609,39869769,160,0.17377631594489246
16455,1328.997633,1329.001633,1,39869928,39870048,120,-0.18128062396752043
16456,1329.002733,1329.034433,1,39870081,39871032,951,0.034807293043904355
16457,1329.045067,1329.0893,1,39871352,39872679,1327,0.12679011931575876
16458,1329.2548,1329.258833,1,39877644,39877764,120,-0.17818717895065594
16459,1329.2631,1329.2844,1,39877893,39878532,639,-0.06812260745603445
16460,1329.396733,1329.400833,1,39881901,39882024,123,
16461,1329.492133,1329.4984,1,39884763,39884952,189,0.05559330506206508
16462,1329.502667,1329.511267,1,39885080,39885338,258,0.20516521997938225
16463,1329.525067,1329.528133,1,39885752,39885843,91,
16464,1329.605233,1329.610867,1,39888156,39888326,170,0.10796387743964025
16465,1329.617733,1329.620967,1,39888531,39888629,98,-0.1327504718995031
16466,1329.627,1329.636867,1,39888810,39889106,296,0.06726493082199475
16467,1329.652767,1329.669467,1,39889583,39890084,501,0.15797159297518096
16468,1329.674767,1329.682,1,39890243,39890460,217,-0.035117056269353686
16469,1329.755567,1329.7633,1,39892667,39892899,232,-0.002683492290991277
16470,1329.8572,1329.8674,1,39895716,39896022,306,0.15224293863403462
16471,1329.9554,1329.980333,1,39898662,39899409,747,0.11672625554110078
16472,1329.9966,1330.004,1,39899898,39900120,222,-0.06979851515505851
16473,1330.0051,1330.013133,1,39900153,39900393,240,
16474,1330.014333,1330.020833,1,39900429,39900624,195,-0.02809339191443869
16475,1330.029267,1330.0338,1,39900878,39901014,136,-0.09827360181977726
16476,1330.0373,1330.041867,1,39901119,39901256,137,-0.17342916504474346
16477,1330.052567,1330.057433,1,39901577,39901722,145,0.07492677397229516
16478,1330.152867,1330.156667,1,39904586,39904700,114,
16479,1330.1632,1330.175433,1,39904896,39905262,366,-0.1434794388889953
16480,1330.176733,1330.182567,1,39905301,39905477,176,
16481,1330.185667,1330.199033,1,39905570,39905970,400,0.09985974547990241
16482,1330.203167,1330.221733,1,39906095,39906651,556,0.32332978830261144
16483,1330.2961,1330.3037,1,39908883,39909111,228,0.36810620562255625
16484,1330.3394,1330.345867,1,39910182,39910376,194,0.3613634472899369
16485,1330.349933,1330.354067,1,39910497,39910622,125,-0.04129989985462034
16486,1330.355167,1330.366,1,39910655,39910980,325,0.5024295101466957
16487,1330.430167,1330.4354,1,39912905,39913062,157,0.7008227943279791
16488,1330.436467,1330.441633,1,39913094,39913248,154,0.13303903245379683
16489,1330.446567,1330.460467,1,39913397,39913814,417,0.20008472320491177
16490,1330.474233,1330.4826,1,39914226,39914478,252,0.07197210384697476
16491,1330.487467,1330.4906,1,39914624,39914718,94,-0.09731330810500305
16492,1330.500767,1330.5144,1,39915023,39915432,409,0.16609894884015974
16493,1330.517033,1330.526167,1,39915510,39915785,275,-0.17202352811934396
16494,1330.5273,1330.537233,1,39915819,39916116,297,-0.09215262485907681
16495,1330.538367,1330.553767,1,39916151,39916613,462,-0.005830267297264856
16496,1331.174967,1331.178733,1,39935249,39935361,112,
16497,1331.1887,1331.200033,1,39935661,39936000,339,-0.06456657544116727
16498,1331.212433,1331.230667,1,39936372,39936920,548,0.25685641985787483
16499,1332.722367,1332.727233,1,39981671,39981816,145,0.4072997390909144
16500,1332.736467,1332.749267,1,39982094,39982478,384,0.047850888890404945
16501,1332.750333,1332.838133,1,39982509,39985143,2634,0.7291642836775848
16502,1332.8873,1332.8924,1,39986619,39986772,153,-0.0490686997508028
16503,1332.8962,1332.904633,1,39986886,39987138,252,-0.034207737851434813
16504,1332.911333,1332.914367,1,39987339,39987431,92,
16505,1332.915567,1332.920067,1,39987467,39987602,135,0.3772688184874215
16506,1333.1244,1333.1307,1,39993732,39993921,189,0.3676439719950515
16507,1333.131933,1333.1375,1,39993957,39994125,168,0.4706200853951599
16508,1333.1515,1333.169267,1,39994545,39995078,533,0.15438791658017748
16509,1333.191867,1333.195767,1,39995756,39995873,117,-0.06334882589283843
16510,1333.1982,1333.2073,1,39995946,39996219,273,0.19932524350377806
16511,1334.2752,1334.2784,1,40028256,40028352,96,
16512,1335.512333,1335.5185,1,40065369,40065555,186,0.3164757569690402
16513,1335.5237,1335.5985,1,40065711,40067955,2244,0.7665890118689384
16514,1335.604067,1335.623667,1,40068122,40068710,588,0.8941445142735543
16515,1335.654133,1335.685367,1,40069623,40070561,938,0.7153514047658813
16516,1335.686367,1335.752667,1,40070591,40072580,1989,0.6443986774431719
16517,1335.776233,1335.785833,1,40073286,40073574,288,0.5902588470428038
16518,1335.789867,1335.802767,1,40073696,40074083,387,0.5693488626011058
16519,1336.3211,1336.324867,1,40089633,40089746,113,0.41175020397347334
16520,1336.328667,1336.540633,1,40089860,40096218,6358,0.8124702013405132
16521,1336.561767,1336.571367,1,40096853,40097141,288,0.8376220675627677
16522,1337.0097,1337.017133,1,40110291,40110513,222,0.6597177599781069
16523,1337.047267,1337.071467,1,40111418,40112144,726,0.6800604438121093
16524,1337.081467,1337.126567,1,40112444,40113797,1353,0.8009097366405242
16525,1337.141967,1337.168433,1,40114259,40115052,793,0.805138170493322
16526,1337.183333,1337.293533,1,40115499,40118805,3306,0.7803563137054425
16527,1337.298867,1337.3533,1,40118966,40120599,1633,0.6732347783128887
16528,1337.354833,1337.454933,1,40120644,40123647,3003,0.7437346313216867
16529,1337.490133,1337.497533,1,40124703,40124925,222,-0.1214378752255281
16530,1337.9213,1337.924333,1,40137639,40137729,90,0.6532670618003401
16531,1337.9291,1337.933233,1,40137873,40137996,123,0.833154148802582
16532,1338.0339,1338.043633,1,40141017,40141308,291,0.7535324073098398
